Date,Amount,Sender,Receiver
2024-06-13,857.67,500,468
2024-06-16,613.55,437,603
2024-07-14,552.19,603,446
2024-12-09,496.97,446,839
2024-02-21,546.67,839,16
2024-05-31,601.34,16,437
2024-11-06,717.34,575,468
2024-02-29,645.61,468,153
2024-01-25,581.05,153,766
2024-05-11,522.94,766,577
2024-07-03,470.65,577,575
2024-12-19,848.22,282,185
2024-04-11,933.04,185,318
2024-03-03,1026.34,318,574
2024-12-04,923.71,574,680
2024-12-13,1016.08,680,282
2024-12-12,1028.86,239,539
2024-12-16,1131.75,539,716
2024-08-22,1018.58,716,708
2024-05-21,916.72,708,922
2024-06-03,825.05,922,239
2024-05-06,742.61,900,411
2024-08-07,668.35,411,496
2024-08-01,601.51,496,588
2024-07-30,541.36,588,993
2024-06-25,487.22,993,900
2024-04-01,329.92,372,481
2024-01-03,362.91,481,735
2024-10-13,399.2,735,278
2024-03-02,359.28,278,50
2024-05-09,395.21,50,372
2024-02-22,526.9,196,271
2024-10-25,579.59,271,617
2024-03-31,637.55,617,276
2024-06-01,701.3,276,495
2024-11-11,771.43,495,196
2024-08-02,644.83,103,811
2024-02-19,580.35,811,860
2024-07-27,522.32,860,112
2024-08-30,574.55,112,257
2024-11-27,517.1,257,103
2024-04-17,80.18,868,359
2024-03-08,72.16,359,197
2024-10-18,79.38,197,722
2024-11-07,71.44,722,442
2024-06-12,78.58,442,868
2024-05-23,306.99,675,384
2024-03-01,337.69,384,336
2024-08-17,371.46,336,787
2024-02-29,334.31,787,656
2024-06-13,367.74,656,675
2024-05-12,403.68,245,540
2024-05-10,363.31,540,363
2024-08-20,399.64,363,344
2024-07-27,439.6,344,675
2024-01-20,483.56,675,245
2024-07-01,633.35,864,23
2024-12-17,696.69,23,32
2024-06-27,627.02,32,60
2024-02-20,689.72,60,537
2024-03-11,758.69,537,864
2024-10-15,203.44,11,97
2024-09-20,223.78,97,8
2024-12-23,246.16,8,201
2024-02-03,270.78,201,419
2024-07-14,243.7,419,11
2024-09-06,607.25,230,419
2024-10-09,667.98,419,690
2024-04-08,734.78,690,65
2024-05-08,661.3,65,880
2024-03-14,727.43,880,230
2024-07-21,222.35,882,446
2024-02-19,200.12,446,977
2024-12-31,180.11,977,503
2024-10-15,198.12,503,867
2024-06-12,217.93,867,882
2024-04-11,403.46,438,643
2024-08-27,443.81,643,243
2024-02-04,399.43,243,903
2024-02-10,359.49,903,532
2024-06-21,395.44,532,438
2024-04-11,886.34,562,868
2024-05-17,797.71,868,987
2024-10-01,717.94,987,998
2024-09-20,646.15,998,395
2024-09-09,581.53,395,562
2024-10-29,125.03,305,571
2024-09-14,137.53,571,803
2024-11-21,151.28,803,259
2024-01-17,136.15,259,435
2024-06-10,149.77,435,305
2024-10-03,136.39,852,235
2024-10-02,122.75,235,279
2024-02-23,135.03,279,304
2024-07-09,121.53,304,14
2024-10-28,109.38,14,852
2024-02-14,152.26,602,654
2024-03-01,167.49,654,332
2024-10-16,184.24,332,868
2024-03-18,202.66,868,985
2024-01-05,182.39,985,602
2024-06-13,139.42,176,636
2024-08-10,153.36,636,237
2024-09-27,138.02,237,310
2024-10-24,124.22,310,505
2024-08-22,111.8,505,176
2024-03-28,405.06,708,944
2024-10-16,364.55,944,205
2024-03-10,328.1,205,102
2024-09-19,360.91,102,23
2024-08-02,397.0,23,708
2024-03-23,784.9,717,375
2024-10-22,863.39,375,516
2024-09-10,777.05,516,121
2024-07-06,699.35,121,438
2024-07-16,629.42,438,717
2024-09-04,618.17,175,790
2024-12-24,679.99,790,19
2024-04-06,747.99,19,494
2024-08-09,822.79,494,951
2024-07-13,740.51,951,175
2024-03-25,964.79,850,214
2024-03-28,868.31,214,153
2024-06-17,781.48,153,8
2024-08-07,859.63,8,78
2024-10-21,773.67,78,850
2024-08-29,398.39,643,777
2024-08-14,438.23,777,307
2024-09-15,394.41,307,702
2024-09-11,433.85,702,920
2024-12-08,390.47,920,643
2024-07-03,743.68,913,326
2024-09-01,669.31,326,29
2024-10-14,602.38,29,431
2024-10-29,542.14,431,37
2024-09-21,596.35,37,913
2024-06-29,699.66,558,753
2024-03-19,769.63,753,454
2024-08-02,846.59,454,476
2024-09-17,761.93,476,219
2024-11-27,838.12,219,558
2024-05-02,13.08,428,703
2024-11-14,14.39,703,584
2024-06-20,15.83,584,664
2024-12-10,14.25,664,870
2024-01-12,12.83,870,428
2024-02-04,164.14,471,263
2024-09-08,180.55,263,167
2024-11-28,162.5,167,291
2024-06-28,146.25,291,536
2024-07-11,160.88,536,471
2024-06-23,283.94,955,812
2024-04-06,255.55,812,835
2024-12-07,230.0,835,588
2024-06-23,253.0,588,902
2024-05-20,227.7,902,955
2024-07-30,325.49,451,955
2024-12-08,358.04,955,19
2024-10-03,393.84,19,136
2024-03-23,354.46,136,886
2024-04-02,319.01,886,451
2024-10-07,24.14,556,755
2024-07-05,21.73,755,801
2024-08-15,23.9,801,759
2024-05-22,21.51,759,189
2024-11-27,23.66,189,556
2024-02-05,836.44,383,651
2024-05-25,752.8,651,744
2024-03-04,677.52,744,734
2024-12-08,609.77,734,811
2024-05-12,670.75,811,383
2024-11-01,257.03,49,904
2024-04-17,231.33,904,249
2024-12-22,208.2,249,701
2024-08-30,187.38,701,187
2024-11-26,206.12,187,49
2024-06-08,749.95,829,31
2024-04-23,674.96,31,746
2024-07-31,742.46,746,873
2024-02-22,816.71,873,836
2024-05-20,898.38,836,829
2024-07-19,424.43,341,413
2024-04-10,466.87,413,199
2024-11-03,513.56,199,51
2024-04-02,564.92,51,485
2024-02-24,621.41,485,341
2024-06-19,818.65,881,656
2024-07-02,900.52,656,454
2024-10-22,810.47,454,794
2024-02-04,729.42,794,279
2024-05-25,656.48,279,881
2024-01-14,228.81,70,410
2024-08-19,205.93,410,143
2024-11-26,226.52,143,361
2024-02-22,249.17,361,375
2024-10-23,224.25,375,70
2024-01-30,633.04,539,820
2024-05-30,569.74,820,908
2024-05-20,626.71,908,983
2024-04-27,564.04,983,441
2024-08-12,507.64,441,539
2024-09-10,737.94,842,917
2024-07-19,664.15,917,623
2024-02-12,597.74,623,330
2024-05-13,657.51,330,581
2024-08-27,591.76,581,842
2024-01-10,75.97,387,622
2024-02-23,68.37,622,182
2024-07-01,61.53,182,900
2024-04-23,67.68,900,3
2024-11-29,60.91,3,387
2024-03-25,646.8,459,361
2024-03-09,582.12,361,510
2024-01-30,523.91,510,9
2024-02-22,576.3,9,396
2024-07-16,633.93,396,459
2024-08-19,116.95,347,148
2024-02-12,105.26,148,867
2024-11-23,115.79,867,652
2024-07-01,104.21,652,540
2024-05-11,114.63,540,347
2024-12-04,1041.08,754,221
2024-02-07,1145.19,221,500
2024-08-24,1030.67,500,381
2024-09-21,927.6,381,446
2024-06-07,834.84,446,754
2024-08-06,689.96,521,712
2024-06-14,620.96,712,740
2024-05-14,683.06,740,130
2024-10-04,614.75,130,649
2024-11-07,553.27,649,521
2024-06-03,473.38,83,97
2024-10-07,426.04,97,780
2024-03-19,383.44,780,499
2024-04-16,421.78,499,456
2024-11-08,379.6,456,83
2024-10-03,369.68,251,208
2024-05-05,332.71,208,93
2024-12-17,365.98,93,66
2024-11-18,402.58,66,330
2024-02-08,442.84,330,251
2024-02-14,1047.52,722,989
2024-08-02,1152.27,989,972
2024-09-10,1037.04,972,493
2024-01-30,1140.74,493,853
2024-09-17,1026.67,853,722
2024-03-06,80.58,343,498
2024-02-07,72.52,498,887
2024-07-03,65.27,887,523
2024-11-03,71.8,523,526
2024-02-29,78.98,526,343
2024-06-02,409.28,709,217
2024-11-22,450.21,217,533
2024-05-07,405.19,533,800
2024-07-08,445.71,800,34
2024-01-04,401.14,34,709
2024-08-05,904.88,835,210
2024-01-31,995.37,210,994
2024-04-11,895.83,994,250
2024-12-02,806.25,250,12
2024-07-02,725.62,12,835
2024-12-06,763.61,970,463
2024-11-11,687.25,463,423
2024-08-02,618.52,423,647
2024-11-06,556.67,647,40
2024-11-11,612.34,40,970
2024-03-26,332.04,132,736
2024-05-01,365.24,736,35
2024-08-18,328.72,35,457
2024-04-29,361.59,457,158
2024-03-02,397.75,158,132
2024-10-02,637.99,62,142
2024-12-21,701.79,142,837
2024-12-30,631.61,837,71
2024-10-13,694.77,71,477
2024-05-24,764.25,477,62
2024-06-17,179.5,534,798
2024-11-07,161.55,798,401
2024-06-14,177.71,401,9
2024-09-29,195.48,9,176
2024-02-22,175.93,176,534
2024-03-20,910.44,347,404
2024-06-17,819.4,404,951
2024-09-08,901.34,951,618
2024-02-28,991.47,618,805
2024-03-31,892.32,805,347
2024-07-08,56.97,665,500
2024-02-23,51.27,500,855
2024-04-27,56.4,855,322
2024-10-29,62.04,322,263
2024-11-18,68.24,263,665
2024-09-06,553.01,313,886
2024-10-15,608.31,886,263
2024-07-14,547.48,263,9
2024-06-14,602.23,9,492
2024-07-20,542.01,492,313
2024-09-23,29.58,248,476
2024-11-02,26.62,476,499
2024-07-28,29.28,499,932
2024-03-21,32.21,932,660
2024-10-19,28.99,660,248
2024-05-18,239.82,456,541
2024-01-08,215.84,541,76
2024-07-30,194.26,76,34
2024-12-14,213.69,34,155
2024-01-27,192.32,155,456
2024-11-11,904.71,741,384
2024-02-21,995.18,384,414
2024-10-19,1094.7,414,947
2024-05-17,985.23,947,101
2024-08-25,1083.75,101,741
2024-02-15,87.78,670,307
2024-12-27,79.0,307,33
2024-10-19,86.9,33,209
2024-12-16,95.59,209,312
2024-12-23,86.03,312,670
2024-07-22,155.03,566,694
2024-08-16,170.53,694,562
2024-09-03,153.48,562,516
2024-11-07,138.13,516,537
2024-06-15,124.32,537,566
2024-09-17,27.81,213,870
2024-08-09,25.03,870,357
2024-12-04,27.53,357,943
2024-06-05,24.78,943,332
2024-12-14,27.26,332,213
2024-04-09,1022.78,812,866
2024-03-29,920.5,866,379
2024-11-03,1012.55,379,60
2024-09-24,911.29,60,625
2024-12-25,820.16,625,812
2024-05-08,407.41,241,986
2024-07-19,366.67,986,305
2024-09-30,403.34,305,313
2024-01-07,363.01,313,228
2024-06-30,326.71,228,241
2024-12-19,846.02,199,30
2024-02-17,930.62,30,366
2024-01-27,837.56,366,194
2024-11-30,921.32,194,877
2024-03-01,829.19,877,199
2024-02-14,620.14,265,717
2024-08-15,682.15,717,245
2024-03-22,750.37,245,490
2024-07-29,825.41,490,157
2024-06-06,742.87,157,265
2024-11-15,1021.1,91,333
2024-05-23,918.99,333,998
2024-10-06,827.09,998,577
2024-05-12,909.8,577,138
2024-01-24,818.82,138,91
2024-07-24,204.44,948,660
2024-08-26,184.0,660,827
2024-02-20,202.4,827,648
2024-11-13,222.64,648,201
2024-02-24,244.9,201,948
2024-08-25,974.75,186,13
2024-08-06,877.27,13,168
2024-02-14,965.0,168,753
2024-08-23,868.5,753,620
2024-02-28,781.65,620,186
2024-01-23,1008.07,639,953
2024-01-14,1108.88,953,348
2024-06-22,1219.77,348,475
2024-11-24,1341.75,475,789
2024-04-13,1207.58,789,639
2024-09-01,132.94,820,720
2024-05-21,119.65,720,283
2024-03-25,131.62,283,205
2024-06-04,118.46,205,516
2024-12-05,106.61,516,820
2024-09-21,163.67,796,673
2024-11-04,147.3,673,624
2024-07-17,162.03,624,684
2024-11-01,145.83,684,946
2024-12-28,160.41,946,796
2024-07-09,116.75,713,448
2024-01-02,128.43,448,928
2024-10-29,141.27,928,81
2024-08-11,127.14,81,723
2024-02-13,114.43,723,713
2024-11-30,152.86,664,166
2024-08-23,137.57,166,119
2024-01-08,123.81,119,974
2024-10-15,136.19,974,594
2024-06-12,149.81,594,664
2024-03-18,490.07,838,313
2024-04-21,539.08,313,819
2024-01-17,592.99,819,874
2024-11-26,652.29,874,767
2024-11-25,717.52,767,838
2024-07-24,893.61,527,359
2024-02-17,804.25,359,536
2024-08-17,884.68,536,248
2024-11-11,796.21,248,689
2024-10-09,716.59,689,527
2024-12-03,813.03,521,844
2024-08-17,731.73,844,285
2024-10-22,804.9,285,426
2024-04-25,885.39,426,118
2024-08-29,973.93,118,521
2024-11-24,816.15,226,307
2024-12-24,897.77,307,717
2024-07-09,807.99,717,873
2024-06-05,727.19,873,375
2024-04-05,799.91,375,226
2024-12-07,310.4,275,998
2024-09-18,279.36,998,63
2024-01-24,307.3,63,927
2024-01-18,276.57,927,898
2024-01-03,304.23,898,275
2024-01-13,902.61,242,442
2024-12-01,812.35,442,765
2024-06-30,893.59,765,706
2024-04-22,982.95,706,607
2024-09-29,1081.25,607,242
2024-08-23,300.89,863,342
2024-11-19,270.8,342,696
2024-03-14,243.72,696,692
2024-12-19,268.09,692,848
2024-05-15,241.28,848,863
2024-02-19,663.37,940,229
2024-09-07,729.71,229,208
2024-11-14,802.68,208,608
2024-11-16,882.95,608,711
2024-10-31,794.66,711,940
2024-05-06,710.85,388,787
2024-08-02,639.76,787,560
2024-07-08,575.78,560,514
2024-03-08,518.2,514,846
2024-01-10,466.38,846,388
2024-06-26,364.08,589,187
2024-11-26,400.49,187,316
2024-08-27,440.54,316,750
2024-11-18,484.59,750,688
2024-10-12,436.13,688,589
2024-11-08,431.17,601,857
2024-11-05,388.05,857,486
2024-08-14,349.25,486,240
2024-07-08,384.18,240,593
2024-04-21,345.76,593,601
2024-12-01,985.64,761,222
2024-04-19,887.08,222,657
2024-08-10,975.79,657,42
2024-04-01,1073.37,42,652
2024-01-04,1180.71,652,761
2024-02-24,633.54,56,15
2024-02-06,570.19,15,938
2024-07-05,627.21,938,589
2024-03-25,564.49,589,334
2024-10-04,508.04,334,56
2024-05-26,797.83,338,285
2024-08-24,877.61,285,985
2024-05-07,789.85,985,862
2024-12-18,868.84,862,931
2024-05-21,781.96,931,338
2024-08-27,635.53,365,402
2024-03-10,699.08,402,989
2024-07-07,768.99,989,684
2024-11-18,845.89,684,766
2024-04-18,930.48,766,365
2024-03-23,92.76,220,788
2024-01-01,83.48,788,758
2024-11-23,91.83,758,647
2024-01-27,101.01,647,412
2024-02-24,90.91,412,220
2024-08-23,311.99,970,634
2024-12-25,280.79,634,305
2024-12-25,252.71,305,826
2024-03-13,227.44,826,135
2024-03-25,204.7,135,970
2024-02-20,87.11,810,199
2024-07-09,95.82,199,115
2024-06-17,86.24,115,183
2024-01-06,77.62,183,794
2024-09-18,85.38,794,810
2024-06-01,673.93,181,244
2024-09-08,741.32,244,901
2024-07-18,815.45,901,132
2024-08-03,733.91,132,947
2024-11-02,807.3,947,181
2024-07-14,394.88,433,427
2024-04-19,434.37,427,144
2024-09-18,477.81,144,749
2024-06-10,525.59,749,635
2024-12-07,578.15,635,433
2024-11-05,302.65,702,101
2024-11-20,272.38,101,278
2024-03-14,299.62,278,384
2024-03-25,269.66,384,847
2024-03-06,242.69,847,702
2024-08-18,1030.71,789,59
2024-11-07,1133.78,59,756
2024-07-01,1020.4,756,963
2024-01-22,918.36,963,295
2024-07-13,1010.2,295,789
2024-06-29,568.93,138,323
2024-05-16,625.82,323,794
2024-04-04,688.4,794,266
2024-07-08,757.24,266,393
2024-01-13,681.52,393,138
2024-02-05,486.97,562,983
2024-03-02,535.67,983,208
2024-02-16,589.24,208,879
2024-10-29,648.16,879,942
2024-07-13,712.98,942,562
2024-03-31,33.39,56,714
2024-06-28,30.05,714,482
2024-01-24,33.06,482,385
2024-09-10,36.37,385,932
2024-07-13,32.73,932,56
2024-08-01,1005.57,395,293
2024-07-30,1106.13,293,649
2024-11-04,995.52,649,875
2024-03-30,1095.07,875,882
2024-04-15,1204.58,882,395
2024-10-17,438.61,68,187
2024-05-18,482.47,187,885
2024-02-02,530.72,885,529
2024-08-25,477.65,529,273
2024-03-25,525.41,273,68
2024-11-01,875.02,802,36
2024-07-17,787.52,36,614
2024-03-03,708.77,614,601
2024-08-28,637.89,601,926
2024-11-26,574.1,926,802
2024-09-02,698.48,775,160
2024-07-28,768.33,160,32
2024-04-03,845.16,32,634
2024-10-31,760.64,634,35
2024-07-20,836.7,35,775
2024-08-25,490.86,468,898
2024-03-22,441.77,898,444
2024-11-18,397.59,444,335
2024-10-16,357.83,335,646
2024-03-04,393.61,646,468
2024-09-01,879.26,359,734
2024-07-03,791.33,734,883
2024-08-11,712.2,883,964
2024-06-11,640.98,964,712
2024-02-22,576.88,712,359
2024-08-26,428.96,632,426
2024-06-13,386.06,426,368
2024-06-18,347.45,368,876
2024-03-26,382.19,876,26
2024-04-22,420.41,26,632
2024-01-03,598.21,788,787
2024-06-27,538.39,787,371
2024-02-26,592.23,371,606
2024-11-08,533.01,606,224
2024-09-17,586.31,224,788
2024-10-19,746.89,120,392
2024-03-21,821.58,392,115
2024-07-11,903.74,115,770
2024-08-06,813.37,770,304
2024-01-26,894.71,304,120
2024-10-23,471.51,129,633
2024-10-23,518.66,633,341
2024-02-26,570.53,341,57
2024-10-29,513.48,57,513
2024-12-14,462.13,513,129
2024-11-16,739.4,968,507
2024-09-04,813.34,507,868
2024-10-07,894.67,868,550
2024-02-05,805.2,550,921
2024-04-02,724.68,921,968
2024-01-19,338.15,89,463
2024-09-29,304.33,463,68
2024-11-06,273.9,68,772
2024-10-28,301.29,772,306
2024-05-31,331.42,306,89
2024-09-04,171.51,219,603
2024-03-25,188.66,603,382
2024-03-13,169.79,382,639
2024-04-19,186.77,639,372
2024-03-27,205.45,372,219
2024-12-03,829.41,283,727
2024-11-23,912.35,727,614
2024-05-31,1003.59,614,740
2024-11-13,1103.95,740,971
2024-06-06,1214.35,971,283
2024-09-03,1057.94,965,866
2024-05-16,1163.73,866,201
2024-09-08,1047.36,201,88
2024-08-12,942.62,88,29
2024-11-21,1036.88,29,965
2024-01-19,935.32,393,646
2024-05-12,1028.85,646,531
2024-10-27,1131.73,531,982
2024-12-21,1244.9,982,503
2024-08-25,1120.41,503,393
2024-11-07,320.86,697,59
2024-11-08,288.77,59,710
2024-10-08,259.89,710,73
2024-02-29,285.88,73,845
2024-03-04,257.29,845,697
2024-04-22,808.38,369,470
2024-07-26,889.22,470,613
2024-08-15,800.3,613,932
2024-12-19,720.27,932,640
2024-01-09,648.24,640,369
2024-12-14,279.94,66,383
2024-08-18,251.95,383,376
2024-06-22,277.14,376,500
2024-04-29,249.43,500,822
2024-01-28,274.37,822,66
2024-01-29,454.83,337,276
2024-02-16,500.31,276,232
2024-11-09,550.34,232,577
2024-07-09,495.31,577,604
2024-05-11,445.78,604,337
2024-06-13,483.09,339,33
2024-02-12,434.78,33,496
2024-02-11,478.26,496,507
2024-09-01,430.43,507,740
2024-03-22,387.39,740,339
2024-02-20,698.85,435,703
2024-03-01,628.97,703,53
2024-02-19,691.87,53,144
2024-06-08,761.06,144,838
2024-02-22,837.17,838,435
2024-04-02,757.11,345,349
2024-08-07,681.4,349,475
2024-11-16,613.26,475,92
2024-04-17,551.93,92,943
2024-05-30,496.74,943,345
2024-02-05,914.61,62,203
2024-03-05,1006.07,203,797
2024-11-21,905.46,797,151
2024-07-17,996.01,151,769
2024-10-22,1095.61,769,62
2024-04-25,223.33,802,871
2024-01-30,201.0,871,621
2024-07-19,221.1,621,101
2024-01-16,198.99,101,500
2024-03-17,179.09,500,802
2024-03-03,749.74,569,538
2024-10-09,824.71,538,820
2024-10-07,907.18,820,203
2024-01-07,997.9,203,469
2024-03-22,898.11,469,569
2024-01-25,498.04,203,947
2024-01-26,448.24,947,236
2024-11-01,403.42,236,818
2024-05-14,443.76,818,538
2024-05-04,488.14,538,203
2024-10-15,290.27,732,416
2024-01-27,319.3,416,346
2024-10-28,287.37,346,590
2024-10-02,258.63,590,945
2024-11-01,284.49,945,732
2024-03-26,862.91,818,464
2024-05-12,776.62,464,152
2024-02-21,698.96,152,389
2024-12-04,768.86,389,410
2024-02-02,845.75,410,818
2024-04-02,617.3,572,669
2024-12-31,679.03,669,428
2024-09-07,611.13,428,488
2024-08-03,550.02,488,501
2024-09-28,605.02,501,572
2024-08-18,49.64,926,170
2024-02-02,54.6,170,65
2024-07-18,60.06,65,890
2024-07-18,66.07,890,535
2024-02-05,72.68,535,926
2024-08-03,802.78,169,458
2024-09-20,722.5,458,446
2024-02-07,794.75,446,997
2024-10-18,874.23,997,89
2024-03-16,961.65,89,169
2024-10-09,102.12,613,723
2024-08-20,91.91,723,242
2024-09-25,101.1,242,896
2024-02-06,111.21,896,592
2024-12-13,100.09,592,613
2024-06-20,545.74,852,867
2024-10-21,491.17,867,189
2024-12-30,442.05,189,281
2024-11-08,397.85,281,555
2024-04-08,437.64,555,852
2024-03-11,488.41,665,114
2024-01-28,439.57,114,366
2024-06-30,395.61,366,969
2024-04-24,435.17,969,551
2024-09-14,478.69,551,665
2024-05-06,541.57,128,186
2024-12-21,595.73,186,499
2024-02-09,536.16,499,155
2024-02-05,589.78,155,354
2024-08-14,530.8,354,128
2024-10-14,233.61,890,569
2024-02-02,210.25,569,681
2024-04-06,231.28,681,615
2024-12-17,254.41,615,322
2024-10-28,228.97,322,890
2024-03-14,77.64,637,79
2024-04-21,69.88,79,505
2024-03-29,76.87,505,364
2024-01-16,84.56,364,251
2024-12-28,93.02,251,637
2024-11-29,515.98,173,276
2024-03-24,464.38,276,126
2024-04-08,510.82,126,682
2024-02-20,561.9,682,493
2024-09-15,618.09,493,173
2024-06-04,612.28,569,15
2024-06-03,551.05,15,513
2024-07-23,606.15,513,369
2024-04-28,666.76,369,618
2024-04-06,733.44,618,569
2024-06-03,395.11,951,652
2024-06-08,355.6,652,25
2024-11-08,391.16,25,835
2024-10-18,352.04,835,214
2024-05-16,316.84,214,951
2024-01-30,669.04,434,764
2024-11-13,735.94,764,632
2024-05-13,809.53,632,340
2024-09-18,890.48,340,31
2024-12-06,979.53,31,434
2024-08-17,135.79,527,397
2024-05-20,122.21,397,554
2024-02-11,109.99,554,184
2024-10-14,98.99,184,420
2024-07-02,89.09,420,527
2024-01-29,1003.1,290,995
2024-12-15,1103.41,995,555
2024-03-29,1213.75,555,561
2024-02-29,1092.38,561,680
2024-04-01,983.14,680,290
2024-03-15,481.25,74,183
2024-11-13,529.38,183,212
2024-01-20,582.32,212,330
2024-11-24,524.09,330,729
2024-08-06,576.5,729,74
2024-08-19,616.05,522,87
2024-02-15,554.44,87,64
2024-01-17,609.88,64,241
2024-11-12,670.87,241,212
2024-01-07,737.96,212,522
2024-02-09,354.47,969,35
2024-03-15,389.92,35,26
2024-10-07,350.93,26,114
2024-08-13,386.02,114,149
2024-06-14,424.62,149,969
2024-11-01,382.64,953,994
2024-10-05,420.9,994,294
2024-06-29,378.81,294,133
2024-07-25,340.93,133,646
2024-06-15,375.02,646,953
2024-10-04,299.33,986,820
2024-11-23,269.4,820,291
2024-08-20,296.34,291,168
2024-11-27,266.71,168,262
2024-11-05,240.04,262,986
2024-11-18,430.87,704,916
2024-01-17,473.96,916,3
2024-12-21,426.56,3,124
2024-07-13,469.22,124,589
2024-04-07,422.3,589,704
2024-04-06,974.7,426,442
2024-02-01,877.23,442,143
2024-05-31,964.95,143,358
2024-02-18,1061.45,358,231
2024-09-27,955.31,231,426
2024-04-03,411.19,434,797
2024-06-19,452.31,797,966
2024-06-04,407.08,966,358
2024-10-05,366.37,358,179
2024-12-29,329.73,179,434
2024-09-24,862.25,81,785
2024-02-02,776.02,785,262
2024-11-07,853.62,262,567
2024-08-21,938.98,567,118
2024-12-21,845.08,118,81
2024-09-16,602.0,408,141
2024-12-02,662.2,141,460
2024-03-19,595.98,460,584
2024-09-17,655.58,584,704
2024-07-14,590.02,704,408
2024-01-06,53.68,415,604
2024-04-13,59.05,604,102
2024-06-15,64.95,102,730
2024-11-25,71.45,730,534
2024-03-31,64.31,534,415
2024-02-07,1084.08,618,370
2024-07-27,975.67,370,163
2024-04-06,1073.24,163,719
2024-01-09,1180.56,719,148
2024-10-22,1062.5,148,618
2024-06-25,406.11,174,150
2024-04-22,446.72,150,656
2024-04-01,402.05,656,872
2024-02-19,442.26,872,673
2024-07-02,398.03,673,174
2024-11-13,443.74,61,453
2024-05-20,399.37,453,215
2024-07-27,359.43,215,756
2024-04-21,395.37,756,110
2024-01-01,355.83,110,61
2024-11-10,294.22,426,671
2024-10-24,323.64,671,385
2024-04-23,356.0,385,265
2024-08-16,391.6,265,416
2024-05-08,352.44,416,426
2024-05-22,314.81,489,566
2024-03-01,346.29,566,436
2024-02-23,311.66,436,53
2024-09-20,342.83,53,829
2024-05-19,308.55,829,489
2024-05-10,31.41,346,907
2024-09-16,28.27,907,533
2024-04-03,31.1,533,35
2024-05-08,27.99,35,372
2024-08-28,30.79,372,346
2024-04-13,649.44,170,992
2024-11-06,714.38,992,372
2024-04-07,642.94,372,227
2024-03-13,578.65,227,456
2024-06-21,636.51,456,170
2024-09-04,347.72,12,49
2024-07-05,312.95,49,987
2024-06-30,281.65,987,352
2024-05-05,309.81,352,343
2024-08-07,278.83,343,12
2024-06-13,269.62,92,917
